year,month,day,minute,second,hour,weekday,timestamp
2018,11,13,23,18,12,False,1542151092796
2018,11,13,23,19,16,False,1542151156796
2018,11,13,23,22,55,False,1542151375796
2018,11,13,23,26,51,False,1542151611796
2018,11,13,23,31,2,False,1542151862796
2018,11,13,23,36,50,False,1542152210796
2018,11,13,23,40,41,False,1542152441796
2018,11,13,23,43,51,False,1542152631796
2018,11,13,23,47,48,False,1542152868796
2018,11,13,23,53,20,False,1542153200796
2018,11,13,23,56,2,False,1542153362796
2018,11,13,23,59,58,False,1542153598796
2018,11,21,0,27,34,False,1542760054796
2018,11,21,0,28,6,False,1542760086796
2018,11,21,0,49,59,False,1542761399796
2018,11,21,0,51,25,False,1542761485796
2018,11,21,0,51,26,False,1542761486796
2018,11,21,0,56,24,False,1542761784796
2018,11,21,0,57,58,False,1542761878796
2018,11,21,0,58,41,False,1542761921796
2018,11,21,1,2,5,False,1542762125796
2018,11,21,1,3,13,False,1542762193796
2018,11,21,1,3,14,False,1542762194796
2018,11,21,1,5,29,False,1542762329796
2018,11,21,1,7,16,False,1542762436796
2018,11,21,1,7,17,False,1542762437796
2018,11,21,1,9,37,False,1542762577796
2018,11,21,1,13,22,False,1542762802796
2018,11,21,1,16,52,False,1542763012796
2018,11,21,1,20,24,False,1542763224796
2018,11,21,1,24,3,False,1542763443796
2018,11,21,1,27,34,False,1542763654796
2018,11,21,1,42,53,False,1542764573796
2018,11,21,1,43,47,False,1542764627796
2018,11,21,1,44,43,False,1542764683796
2018,11,21,1,47,20,False,1542764840796
2018,11,21,1,48,56,False,1542764936796
2018,11,21,1,52,58,False,1542765178796
2018,11,21,1,53,49,False,1542765229796
2018,11,21,1,57,34,False,1542765454796
2018,11,21,1,58,33,False,1542765513796
2018,11,21,2,1,1,False,1542765661796
2018,11,21,2,1,44,False,1542765704796
2018,11,21,2,4,56,False,1542765896796
2018,11,21,2,8,7,False,1542766087796
2018,11,21,2,8,8,False,1542766088796
2018,11,21,2,12,9,False,1542766329796
2018,11,21,2,12,57,False,1542766377796
2018,11,21,2,16,8,False,1542766568796
2018,11,21,2,16,18,False,1542766578796
2018,11,21,2,18,3,False,1542766683796
2018,11,21,2,18,40,False,1542766720796
2018,11,21,2,28,24,False,1542767304796
2018,11,21,2,29,35,False,1542767375796
2018,11,21,2,31,6,False,1542767466796
2018,11,21,2,34,45,False,1542767685796
2018,11,21,2,39,34,False,1542767974796
2018,11,21,2,39,35,False,1542767975796
2018,11,21,2,40,2,False,1542768002796
2018,11,21,2,40,3,False,1542768003796
2018,11,21,2,42,55,False,1542768175796
2018,11,21,2,47,9,False,1542768429796
2018,11,21,2,55,7,False,1542768907796
2018,11,21,2,59,53,False,1542769193796
2018,11,21,3,5,23,False,1542769523796
2018,11,21,3,8,38,False,1542769718796
2018,11,21,3,12,22,False,1542769942796
2018,11,21,3,16,43,False,1542770203796
2018,11,21,3,17,55,False,1542770275796
2018,11,21,3,21,56,False,1542770516796
2018,11,21,3,25,41,False,1542770741796
2018,11,21,3,28,40,False,1542770920796
2018,11,21,3,31,42,False,1542771102796
2018,11,21,3,34,27,False,1542771267796
2018,11,21,3,35,17,False,1542771317796
2018,11,21,3,39,23,False,1542771563796
2018,11,21,3,39,46,False,1542771586796
2018,11,21,3,39,47,False,1542771587796
2018,11,21,3,42,23,False,1542771743796
2018,11,21,3,45,48,False,1542771948796
2018,11,21,3,51,12,False,1542772272796
2018,11,21,3,52,21,False,1542772341796
2018,11,21,3,57,19,False,1542772639796
2018,11,21,4,0,49,False,1542772849796
2018,11,21,4,5,27,False,1542773127796
2018,11,21,4,12,7,False,1542773527796
2018,11,21,4,17,57,False,1542773877796
2018,11,21,4,18,25,False,1542773905796
2018,11,21,4,20,28,False,1542774028796
2018,11,21,4,23,50,False,1542774230796
2018,11,21,4,28,0,False,1542774480796
2018,11,21,4,32,6,False,1542774726796
2018,11,21,4,36,36,False,1542774996796
2018,11,21,4,39,57,False,1542775197796
2018,11,21,4,43,7,False,1542775387796
2018,11,21,4,46,15,False,1542775575796
2018,11,21,4,49,9,False,1542775749796
2018,11,21,4,52,37,False,1542775957796
2018,11,21,4,57,2,False,1542776222796
2018,11,21,4,57,27,False,1542776247796
2018,11,21,4,58,9,False,1542776289796
2018,11,21,4,58,36,False,1542776316796
2018,11,21,5,0,23,False,1542776423796
2018,11,21,5,1,47,False,1542776507796
2018,11,21,5,3,26,False,1542776606796
2018,11,21,5,4,42,False,1542776682796
2018,11,21,5,7,40,False,1542776860796
2018,11,21,5,9,9,False,1542776949796
2018,11,21,5,10,47,False,1542777047796
2018,11,21,5,11,11,False,1542777071796
2018,11,21,5,13,41,False,1542777221796
2018,11,21,5,14,15,False,1542777255796
2018,11,21,5,14,42,False,1542777282796
2018,11,21,5,17,52,False,1542777472796
2018,11,21,5,18,3,False,1542777483796
2018,11,21,5,18,22,False,1542777502796
2018,11,21,5,21,45,False,1542777705796
2018,11,21,5,22,38,False,1542777758796
2018,11,21,5,23,13,False,1542777793796
2018,11,21,5,25,56,False,1542777956796
2018,11,21,5,26,45,False,1542778005796
2018,11,21,5,29,54,False,1542778194796
2018,11,21,5,30,19,False,1542778219796
2018,11,21,5,33,28,False,1542778408796
2018,11,21,5,33,55,False,1542778435796
2018,11,21,5,34,7,False,1542778447796
2018,11,21,5,37,24,False,1542778644796
2018,11,21,5,38,59,False,1542778739796
2018,11,21,5,40,26,False,1542778826796
2018,11,21,5,41,21,False,1542778881796
2018,11,21,5,41,30,False,1542778890796
2018,11,21,5,45,50,False,1542779150796
2018,11,21,5,45,51,False,1542779151796
2018,11,21,5,48,51,False,1542779331796
2018,11,21,5,50,57,False,1542779457796
2018,11,21,5,51,7,False,1542779467796
2018,11,21,5,51,22,False,1542779482796
2018,11,21,5,51,42,False,1542779502796
2018,11,21,5,51,43,False,1542779503796
2018,11,21,5,52,41,False,1542779561796
2018,11,21,5,53,24,False,1542779604796
2018,11,21,5,55,34,False,1542779734796
2018,11,21,5,55,47,False,1542779747796
2018,11,21,5,56,44,False,1542779804796
2018,11,21,5,59,29,False,1542779969796
2018,11,21,6,0,3,False,1542780003796
2018,11,21,6,4,5,False,1542780245796
2018,11,21,6,4,26,False,1542780266796
2018,11,21,6,8,32,False,1542780512796
2018,11,21,6,15,25,False,1542780925796
2018,11,21,6,18,12,False,1542781092796
2018,11,21,6,21,4,False,1542781264796
2018,11,21,6,25,55,False,1542781555796
2018,11,21,6,29,28,False,1542781768796
2018,11,21,6,32,3,False,1542781923796
2018,11,21,6,36,26,False,1542782186796
2018,11,21,6,40,17,False,1542782417796
2018,11,21,6,44,32,False,1542782672796
2018,11,21,6,46,58,False,1542782818796
2018,11,21,6,51,33,False,1542783093796
2018,11,21,6,51,52,False,1542783112796
2018,11,21,6,52,51,False,1542783171796
2018,11,21,6,52,54,False,1542783174796
2018,11,21,7,2,25,False,1542783745796
2018,11,21,7,4,57,False,1542783897796
2018,11,21,7,8,35,False,1542784115796
2018,11,21,7,11,45,False,1542784305796
2018,11,21,7,16,53,False,1542784613796
2018,11,21,7,19,53,False,1542784793796
2018,11,21,7,21,43,False,1542784903796
2018,11,21,7,25,23,False,1542785123796
2018,11,21,7,40,24,False,1542786024796
2018,11,21,7,41,33,False,1542786093796
2018,11,21,7,46,4,False,1542786364796
2018,11,21,7,49,4,False,1542786544796
2018,11,21,7,49,55,False,1542786595796
2018,11,21,7,53,0,False,1542786780796
2018,11,21,7,56,51,False,1542787011796
2018,11,21,8,0,14,False,1542787214796
2018,11,21,8,4,27,False,1542787467796
2018,11,21,8,7,11,False,1542787631796
2018,11,21,8,11,10,False,1542787870796
2018,11,21,8,15,42,False,1542788142796
2018,11,21,8,21,57,False,1542788517796
2018,11,21,8,25,43,False,1542788743796
2018,11,21,8,28,35,False,1542788915796
2018,11,21,8,31,54,False,1542789114796
2018,11,21,8,36,45,False,1542789405796
2018,11,21,8,40,6,False,1542789606796
2018,11,21,8,43,47,False,1542789827796
2018,11,21,8,47,39,False,1542790059796
2018,11,21,8,47,40,False,1542790060796
2018,11,21,8,48,48,False,1542790128796
2018,11,21,8,49,45,False,1542790185796
2018,11,21,8,52,18,False,1542790338796
2018,11,21,8,53,30,False,1542790410796
2018,11,21,8,57,22,False,1542790642796
2018,11,21,8,57,29,False,1542790649796
2018,11,21,8,59,31,False,1542790771796
2018,11,21,9,1,2,False,1542790862796
2018,11,21,9,4,29,False,1542791069796
2018,11,21,9,5,12,False,1542791112796
2018,11,21,9,8,16,False,1542791296796
2018,11,21,9,9,7,False,1542791347796
2018,11,21,9,11,50,False,1542791510796
2018,11,21,9,13,12,False,1542791592796
2018,11,21,9,15,11,False,1542791711796
2018,11,21,9,16,19,False,1542791779796
2018,11,21,9,16,44,False,1542791804796
2018,11,21,9,16,45,False,1542791805796
2018,11,21,9,17,24,False,1542791844796
2018,11,21,9,17,26,False,1542791846796
2018,11,21,9,17,27,False,1542791847796
2018,11,21,9,17,40,False,1542791860796
2018,11,21,9,17,45,False,1542791865796
2018,11,21,9,17,59,False,1542791879796
2018,11,21,9,19,24,False,1542791964796
2018,11,21,9,20,12,False,1542792012796
2018,11,21,9,21,28,False,1542792088796
2018,11,21,9,22,43,False,1542792163796
2018,11,21,9,23,55,False,1542792235796
2018,11,21,9,24,36,False,1542792276796
2018,11,21,9,25,42,False,1542792342796
2018,11,21,9,26,12,False,1542792372796
2018,11,21,9,28,21,False,1542792501796
2018,11,21,9,30,9,False,1542792609796
2018,11,21,9,30,36,False,1542792636796
2018,11,21,9,30,58,False,1542792658796
2018,11,21,9,32,20,False,1542792740796
2018,11,21,9,32,46,False,1542792766796
2018,11,21,9,33,37,False,1542792817796
2018,11,21,9,34,20,False,1542792860796
2018,11,21,9,34,45,False,1542792885796
2018,11,21,9,36,21,False,1542792981796
2018,11,21,9,37,24,False,1542793044796
2018,11,21,9,37,26,False,1542793046796
2018,11,21,9,37,57,False,1542793077796
2018,11,21,9,38,34,False,1542793114796
2018,11,21,9,40,20,False,1542793220796
2018,11,21,9,42,31,False,1542793351796
2018,11,21,9,42,47,False,1542793367796
2018,11,21,9,45,17,False,1542793517796
2018,11,21,9,46,22,False,1542793582796
2018,11,21,9,47,4,False,1542793624796
2018,11,21,9,48,58,False,1542793738796
2018,11,21,9,52,55,False,1542793975796
2018,11,21,9,53,7,False,1542793987796
2018,11,21,9,56,3,False,1542794163796
2018,11,21,9,57,27,False,1542794247796
2018,11,21,10,0,16,False,1542794416796
2018,11,21,10,1,5,False,1542794465796
2018,11,21,10,4,40,False,1542794680796
2018,11,21,10,5,37,False,1542794737796
2018,11,21,10,7,55,False,1542794875796
2018,11,21,10,9,50,False,1542794990796
2018,11,21,10,10,32,False,1542795032796
2018,11,21,10,11,48,False,1542795108796
2018,11,21,10,12,32,False,1542795152796
2018,11,21,10,13,42,False,1542795222796
2018,11,21,10,15,35,False,1542795335796
2018,11,21,10,17,3,False,1542795423796
2018,11,21,10,17,11,False,1542795431796
2018,11,21,10,19,45,False,1542795585796
2018,11,21,10,19,52,False,1542795592796
2018,11,21,10,21,1,False,1542795661796
2018,11,21,10,21,16,False,1542795676796
2018,11,21,10,24,35,False,1542795875796
2018,11,21,10,25,16,False,1542795916796
2018,11,21,10,29,0,False,1542796140796
2018,11,21,10,29,9,False,1542796149796
2018,11,21,10,32,40,False,1542796360796
2018,11,21,10,35,29,False,1542796529796
2018,11,21,10,42,53,False,1542796973796
2018,11,21,10,48,15,False,1542797295796
2018,11,21,10,52,12,False,1542797532796
2018,11,21,10,56,46,False,1542797806796
2018,11,21,11,1,5,False,1542798065796
2018,11,21,11,4,0,False,1542798240796
2018,11,21,11,7,38,False,1542798458796
2018,11,21,11,8,36,False,1542798516796
2018,11,21,11,8,37,False,1542798517796
2018,11,21,11,8,57,False,1542798537796
2018,11,21,11,11,22,False,1542798682796
2018,11,21,11,12,24,False,1542798744796
2018,11,21,11,12,25,False,1542798745796
2018,11,21,11,13,32,False,1542798812796
2018,11,21,11,14,20,False,1542798860796
2018,11,21,11,14,21,False,1542798861796
2018,11,21,11,15,52,False,1542798952796
2018,11,21,11,16,56,False,1542799016796
2018,11,21,11,21,16,False,1542799276796
2018,11,21,11,25,31,False,1542799531796
2018,11,21,11,28,13,False,1542799693796
2018,11,21,11,29,54,False,1542799794796
2018,11,21,11,34,42,False,1542800082796
2018,11,21,11,37,4,False,1542800224796
2018,11,21,11,40,46,False,1542800446796
2018,11,21,11,42,58,False,1542800578796
2018,11,21,11,48,2,False,1542800882796
2018,11,21,11,51,39,False,1542801099796
2018,11,21,11,54,20,False,1542801260796
2018,11,21,11,57,37,False,1542801457796
2018,11,21,12,2,54,False,1542801774796
2018,11,21,12,5,40,False,1542801940796
2018,11,21,12,10,49,False,1542802249796
2018,11,21,12,14,48,False,1542802488796
2018,11,21,12,18,17,False,1542802697796
2018,11,21,12,25,40,False,1542803140796
2018,11,21,12,29,49,False,1542803389796
2018,11,21,12,33,45,False,1542803625796
2018,11,21,12,37,30,False,1542803850796
2018,11,21,12,37,49,False,1542803869796
2018,11,21,12,42,7,False,1542804127796
2018,11,21,12,46,9,False,1542804369796
2018,11,21,12,52,20,False,1542804740796
2018,11,21,12,57,36,False,1542805056796
2018,11,21,13,19,44,False,1542806384796
2018,11,21,13,23,15,False,1542806595796
2018,11,21,13,27,57,False,1542806877796
2018,11,21,13,28,51,False,1542806931796
2018,11,21,13,31,59,False,1542807119796
2018,11,21,13,32,3,False,1542807123796
2018,11,21,13,33,26,False,1542807206796
2018,11,21,13,33,39,False,1542807219796
2018,11,21,13,35,26,False,1542807326796
2018,11,21,13,37,6,False,1542807426796
2018,11,21,13,37,24,False,1542807444796
2018,11,21,13,39,51,False,1542807591796
2018,11,21,13,40,39,False,1542807639796
2018,11,21,13,40,56,False,1542807656796
2018,11,21,13,44,45,False,1542807885796
2018,11,21,13,46,13,False,1542807973796
2018,11,21,13,48,37,False,1542808117796
2018,11,21,13,48,38,False,1542808118796
2018,11,21,13,49,24,False,1542808164796
2018,11,21,13,50,15,False,1542808215796
2018,11,21,13,52,4,False,1542808324796
2018,11,21,13,52,23,False,1542808343796
2018,11,21,13,53,34,False,1542808414796
2018,11,21,13,55,50,False,1542808550796
2018,11,21,13,56,9,False,1542808569796
2018,11,21,13,56,46,False,1542808606796
2018,11,21,13,57,44,False,1542808664796
2018,11,21,13,57,53,False,1542808673796
2018,11,21,13,58,11,False,1542808691796
2018,11,21,13,59,46,False,1542808786796
2018,11,21,14,0,3,False,1542808803796
2018,11,21,14,3,19,False,1542808999796
2018,11,21,14,4,7,False,1542809047796
2018,11,21,14,4,26,False,1542809066796
2018,11,21,14,7,3,False,1542809223796
2018,11,21,14,8,21,False,1542809301796
2018,11,21,14,9,41,False,1542809381796
2018,11,21,14,10,51,False,1542809451796
2018,11,21,14,11,9,False,1542809469796
2018,11,21,14,13,3,False,1542809583796
2018,11,21,14,16,22,False,1542809782796
2018,11,21,14,19,32,False,1542809972796
2018,11,21,14,23,12,False,1542810192796
2018,11,21,14,23,52,False,1542810232796
2018,11,21,14,26,59,False,1542810419796
2018,11,21,14,30,48,False,1542810648796
2018,11,21,14,33,11,False,1542810791796
2018,11,21,14,37,19,False,1542811039796
2018,11,21,14,39,59,False,1542811199796
2018,11,21,14,43,36,False,1542811416796
2018,11,21,14,45,23,False,1542811523796
2018,11,21,14,52,9,False,1542811929796
2018,11,21,15,26,35,False,1542813995796
2018,11,21,15,30,0,False,1542814200796
2018,11,21,15,33,44,False,1542814424796
2018,11,21,15,34,13,False,1542814453796
2018,11,21,16,16,34,False,1542816994796
2018,11,21,16,20,42,False,1542817242796
2018,11,21,17,0,25,False,1542819625796
2018,11,21,17,17,47,False,1542820667796
2018,11,21,17,20,46,False,1542820846796
2018,11,21,17,24,19,False,1542821059796
2018,11,21,17,28,56,False,1542821336796
2018,11,21,17,32,8,False,1542821528796
2018,11,21,17,32,29,False,1542821549796
2018,11,21,17,36,51,False,1542821811796
2018,11,21,17,40,8,False,1542822008796
2018,11,21,17,41,13,False,1542822073796
2018,11,21,17,41,30,False,1542822090796
2018,11,21,17,43,29,False,1542822209796
2018,11,21,17,44,16,False,1542822256796
2018,11,21,17,47,54,False,1542822474796
2018,11,21,17,52,40,False,1542822760796
2018,11,21,17,55,11,False,1542822911796
2018,11,21,17,58,3,False,1542823083796
2018,11,21,17,58,37,False,1542823117796
2018,11,21,18,2,37,False,1542823357796
2018,11,21,18,2,39,False,1542823359796
2018,11,21,18,7,17,False,1542823637796
2018,11,21,18,7,52,False,1542823672796
2018,11,21,18,9,13,False,1542823753796
2018,11,21,18,12,11,False,1542823931796
2018,11,21,18,12,44,False,1542823964796
2018,11,21,18,15,28,False,1542824128796
2018,11,21,18,16,22,False,1542824182796
2018,11,21,18,20,12,False,1542824412796
2018,11,21,18,21,23,False,1542824483796
2018,11,21,18,22,23,False,1542824543796
2018,11,21,18,25,27,False,1542824727796
2018,11,21,18,26,7,False,1542824767796
2018,11,21,18,29,12,False,1542824952796
2018,11,21,18,29,27,False,1542824967796
2018,11,21,18,31,37,False,1542825097796
2018,11,21,18,34,1,False,1542825241796
2018,11,21,18,35,28,False,1542825328796
2018,11,21,18,37,38,False,1542825458796
2018,11,21,18,39,50,False,1542825590796
2018,11,21,18,41,19,False,1542825679796
2018,11,21,18,41,57,False,1542825717796
2018,11,21,18,44,32,False,1542825872796
2018,11,21,18,45,10,False,1542825910796
2018,11,21,18,45,53,False,1542825953796
2018,11,21,18,48,51,False,1542826131796
2018,11,21,18,49,23,False,1542826163796
2018,11,21,18,49,28,False,1542826168796
2018,11,21,18,49,29,False,1542826169796
2018,11,21,18,52,45,False,1542826365796
2018,11,21,18,53,4,False,1542826384796
2018,11,21,18,56,50,False,1542826610796
2018,11,21,19,0,45,False,1542826845796
2018,11,21,19,3,38,False,1542827018796
2018,11,21,19,8,21,False,1542827301796
2018,11,21,19,9,41,False,1542827381796
2018,11,21,19,11,42,False,1542827502796
2018,11,21,19,11,52,False,1542827512796
2018,11,21,19,13,22,False,1542827602796
2018,11,21,19,16,24,False,1542827784796
2018,11,21,19,20,18,False,1542828018796
2018,11,21,19,22,16,False,1542828136796
2018,11,21,19,22,42,False,1542828162796
2018,11,21,19,25,24,False,1542828324796
2018,11,21,19,26,29,False,1542828389796
2018,11,21,19,29,28,False,1542828568796
2018,11,21,19,30,37,False,1542828637796
2018,11,21,19,31,14,False,1542828674796
2018,11,21,19,33,3,False,1542828783796
2018,11,21,19,34,2,False,1542828842796
2018,11,21,19,36,22,False,1542828982796
2018,11,21,19,36,35,False,1542828995796
2018,11,21,19,40,11,False,1542829211796
2018,11,21,19,43,54,False,1542829434796
2018,11,21,19,46,29,False,1542829589796
2018,11,21,19,48,20,False,1542829700796
2018,11,21,19,50,8,False,1542829808796
2018,11,21,19,52,43,False,1542829963796
2018,11,21,19,53,23,False,1542830003796
2018,11,21,19,57,23,False,1542830243796
2018,11,21,19,58,11,False,1542830291796
2018,11,21,20,1,21,False,1542830481796
2018,11,21,20,1,59,False,1542830519796
2018,11,21,20,4,4,False,1542830644796
2018,11,21,20,7,8,False,1542830828796
2018,11,21,20,9,32,False,1542830972796
2018,11,21,20,11,57,False,1542831117796
2018,11,21,20,13,23,False,1542831203796
2018,11,21,20,15,43,False,1542831343796
2018,11,21,20,20,1,False,1542831601796
2018,11,21,20,20,15,False,1542831615796
2018,11,21,20,22,17,False,1542831737796
2018,11,21,20,23,20,False,1542831800796
2018,11,21,20,27,58,False,1542832078796
2018,11,21,20,28,37,False,1542832117796
2018,11,21,20,33,50,False,1542832430796
2018,11,21,20,38,10,False,1542832690796
2018,11,21,20,38,34,False,1542832714796
2018,11,21,20,41,16,False,1542832876796
2018,11,21,20,43,50,False,1542833030796
2018,11,21,20,44,7,False,1542833047796
2018,11,21,20,44,26,False,1542833066796
2018,11,21,20,46,14,False,1542833174796
2018,11,21,20,48,35,False,1542833315796
2018,11,21,20,50,20,False,1542833420796
2018,11,21,20,52,36,False,1542833556796
2018,11,21,20,55,9,False,1542833709796
2018,11,21,20,58,36,False,1542833916796
2018,11,21,21,1,26,False,1542834086796
2018,11,21,21,3,5,False,1542834185796
2018,11,21,21,4,16,False,1542834256796
2018,11,21,21,7,18,False,1542834438796
2018,11,21,21,11,41,False,1542834701796
2018,11,21,21,17,19,False,1542835039796
2018,11,21,21,17,20,False,1542835040796
2018,11,21,21,39,43,False,1542836383796
2018,11,21,21,40,33,False,1542836433796
2018,11,21,21,42,37,False,1542836557796
2018,11,21,21,45,29,False,1542836729796
2018,11,21,21,46,29,False,1542836789796
2018,11,21,21,49,24,False,1542836964796
2018,11,21,21,52,35,False,1542837155796
2018,11,21,21,56,47,False,1542837407796
2018,11,21,22,1,16,False,1542837676796
2018,11,21,22,5,34,False,1542837934796
2018,11,21,22,9,4,False,1542838144796
2018,11,21,22,11,16,False,1542838276796
2018,11,21,22,14,26,False,1542838466796
2018,11,21,22,19,3,False,1542838743796
2018,11,21,22,23,11,False,1542838991796
2018,11,21,22,26,57,False,1542839217796
2018,11,21,22,30,53,False,1542839453796
2018,11,21,22,34,36,False,1542839676796
2018,11,21,22,38,8,False,1542839888796
2018,11,21,22,42,1,False,1542840121796
2018,11,21,22,45,30,False,1542840330796
2018,11,21,22,47,16,False,1542840436796
2018,11,21,22,51,22,False,1542840682796
2018,11,21,22,56,59,False,1542841019796
2018,11,21,23,1,33,False,1542841293796
2018,11,21,23,4,23,False,1542841463796
2018,11,21,23,6,36,False,1542841596796
2018,11,21,23,10,24,False,1542841824796
2018,11,21,23,12,50,False,1542841970796
2018,11,21,23,15,20,False,1542842120796
2018,11,21,23,18,51,False,1542842331796
2018,11,21,23,24,4,False,1542842644796
2018,11,21,23,28,20,False,1542842900796
2018,11,21,23,32,41,False,1542843161796
2018,11,21,23,36,31,False,1542843391796
2018,11,21,23,41,59,False,1542843719796
2018,11,21,23,47,5,False,1542844025796
2018,11,21,23,50,2,False,1542844202796
2018,11,21,23,51,48,False,1542844308796
2018,11,21,23,53,48,False,1542844428796
2018,11,21,23,57,45,False,1542844665796
2018,11,6,2,12,44,False,1541470364796
2018,11,6,2,13,3,False,1541470383796
2018,11,6,2,17,12,False,1541470632796
2018,11,6,3,12,47,False,1541473967796
2018,11,6,3,14,8,False,1541474048796
2018,11,6,4,56,11,False,1541480171796
2018,11,6,4,56,38,False,1541480198796
2018,11,6,5,9,44,False,1541480984796
2018,11,6,5,11,17,False,1541481077796
2018,11,6,5,15,33,False,1541481333796
2018,11,6,5,18,3,False,1541481483796
2018,11,6,5,22,28,False,1541481748796
2018,11,6,5,49,11,False,1541483351796
2018,11,6,6,5,51,False,1541484351796
2018,11,6,6,6,3,False,1541484363796
2018,11,6,6,9,20,False,1541484560796
2018,11,6,6,13,33,False,1541484813796
2018,11,6,6,17,38,False,1541485058796
2018,11,6,6,21,52,False,1541485312796
2018,11,6,6,22,31,False,1541485351796
2018,11,6,7,31,32,False,1541489492796
2018,11,6,7,36,46,False,1541489806796
2018,11,6,7,39,56,False,1541489996796
2018,11,6,8,49,19,False,1541494159796
2018,11,6,9,29,27,False,1541496567796
2018,11,6,10,4,51,False,1541498691796
2018,11,6,10,8,46,False,1541498926796
2018,11,6,10,12,1,False,1541499121796
2018,11,6,10,16,4,False,1541499364796
2018,11,6,11,53,5,False,1541505185796
2018,11,6,12,58,21,False,1541509101796
2018,11,6,12,58,49,False,1541509129796
2018,11,6,13,2,0,False,1541509320796
2018,11,6,13,3,48,False,1541509428796
2018,11,6,13,51,40,False,1541512300796
2018,11,6,13,53,51,False,1541512431796
2018,11,6,14,21,46,False,1541514106796
2018,11,6,14,37,30,False,1541515050796
2018,11,6,14,51,56,False,1541515916796
2018,11,6,14,54,34,False,1541516074796
2018,11,6,14,54,53,False,1541516093796
2018,11,6,14,55,47,False,1541516147796
2018,11,6,14,59,25,False,1541516365796
2018,11,6,15,4,36,False,1541516676796
2018,11,6,15,8,43,False,1541516923796
2018,11,6,15,14,10,False,1541517250796
2018,11,6,15,51,36,False,1541519496796
2018,11,6,15,51,59,False,1541519519796
2018,11,6,15,52,35,False,1541519555796
2018,11,6,15,55,18,False,1541519718796
2018,11,6,15,56,20,False,1541519780796
2018,11,6,15,58,30,False,1541519910796
2018,11,6,16,0,58,False,1541520058796
2018,11,6,16,1,35,False,1541520095796
2018,11,6,16,3,40,False,1541520220796
2018,11,6,16,4,44,False,1541520284796
2018,11,6,16,5,32,False,1541520332796
2018,11,6,16,6,50,False,1541520410796
2018,11,6,16,9,6,False,1541520546796
2018,11,6,16,10,28,False,1541520628796
2018,11,6,16,11,45,False,1541520705796
2018,11,6,16,14,29,False,1541520869796
2018,11,6,16,14,50,False,1541520890796
2018,11,6,16,15,27,False,1541520927796
2018,11,6,16,17,24,False,1541521044796
2018,11,6,16,18,3,False,1541521083796
2018,11,6,16,18,35,False,1541521115796
2018,11,6,16,20,43,False,1541521243796
2018,11,6,16,23,24,False,1541521404796
2018,11,6,16,27,13,False,1541521633796
2018,11,6,16,30,27,False,1541521827796
2018,11,6,16,30,42,False,1541521842796
2018,11,6,16,32,54,False,1541521974796
2018,11,6,16,34,31,False,1541522071796
2018,11,6,16,38,15,False,1541522295796
2018,11,6,16,38,16,False,1541522296796
2018,11,6,16,40,48,False,1541522448796
2018,11,6,16,41,5,False,1541522465796
2018,11,6,16,41,19,False,1541522479796
2018,11,6,16,41,47,False,1541522507796
2018,11,6,16,41,48,False,1541522508796
2018,11,6,16,42,48,False,1541522568796
2018,11,6,16,44,56,False,1541522696796
2018,11,6,17,39,35,False,1541525975796
2018,11,6,17,43,17,False,1541526197796
2018,11,6,17,46,32,False,1541526392796
2018,11,6,17,47,5,False,1541526425796
2018,11,6,18,11,27,False,1541527887796
2018,11,6,18,15,24,False,1541528124796
2018,11,6,18,18,6,False,1541528286796
2018,11,6,18,23,27,False,1541528607796
2018,11,6,18,27,55,False,1541528875796
2018,11,6,18,30,53,False,1541529053796
2018,11,6,18,34,31,False,1541529271796
2018,11,6,18,39,11,False,1541529551796
2018,11,6,18,43,31,False,1541529811796
2018,11,6,18,49,23,False,1541530163796
2018,11,6,18,51,57,False,1541530317796
2018,11,6,18,52,52,False,1541530372796
2018,11,6,18,56,40,False,1541530600796
2018,11,6,18,58,42,False,1541530722796
2018,11,6,19,4,18,False,1541531058796
2018,11,6,19,7,23,False,1541531243796
2018,11,6,19,11,1,False,1541531461796
2018,11,6,19,14,53,False,1541531693796
2018,11,6,19,20,41,False,1541532041796
2018,11,6,19,24,14,False,1541532254796
2018,11,6,19,28,10,False,1541532490796
2018,11,6,19,28,30,False,1541532510796
2018,11,6,19,30,21,False,1541532621796
2018,11,6,19,30,29,False,1541532629796
2018,11,6,19,33,29,False,1541532809796
2018,11,6,19,39,48,False,1541533188796
2018,11,6,19,42,50,False,1541533370796
2018,11,6,19,48,11,False,1541533691796
2018,11,6,19,53,43,False,1541534023796
2018,11,6,19,58,50,False,1541534330796
2018,11,6,20,2,30,False,1541534550796
2018,11,6,20,5,45,False,1541534745796
2018,11,6,20,8,57,False,1541534937796
2018,11,6,20,12,11,False,1541535131796
2018,11,6,20,16,17,False,1541535377796
2018,11,6,20,19,42,False,1541535582796
2018,11,6,20,21,51,False,1541535711796
2018,11,6,20,25,11,False,1541535911796
2018,11,6,20,25,43,False,1541535943796
2018,11,6,20,28,4,False,1541536084796
2018,11,6,20,31,44,False,1541536304796
2018,11,6,20,31,53,False,1541536313796
2018,11,6,20,37,53,False,1541536673796
2018,11,6,20,41,12,False,1541536872796
2018,11,6,20,45,26,False,1541537126796
2018,11,6,20,49,53,False,1541537393796
2018,11,6,20,54,40,False,1541537680796
2018,11,6,20,59,2,False,1541537942796
2018,11,6,21,2,16,False,1541538136796
