song_id,title,duration,year,artist_id
SOJWOVD12AB0181BCA,Heartbeat,204.43383,1999,AR53F4O1187B9A0121
SOLPNHG12A8AE47934,It Feels So Good Album Version,368.03873,1997,ARSE5NP1187B9B98AB
SOMHKZR12AB017C762,Free.,187.92444,0,ARKKQBD1187FB3715B
SOUGNPD12AB01874F2,Silence,171.2322,1995,ARNE5GD1187FB377B6
SOFPTCN12A8C13BD3C,Ruta Del Coya,266.762,2002,AR2S6UD1187B9B944F
SOLOYXZ12AB017FA7D,2nd 4th World War,303.75138,2009,ARQQLYQ11E2835E7E9
SODTKDC12AF729A69A,Exclusive No Excuses BryanMichael Cox Uptempo Version Hidden Track,232.35872999999998,2008,ARTHSZ7119B8667994
SOOCYRU12A8C132403,Lachen und weinen,335.17669,2001,ARNJVSL1187B99AFD4
SOPMMUU12AF72A782C,You Baby,255.76443999999998,2009,ARMIMHT1187B98F038
SOOGSKM12AB018B11D,Circles,186.64444,1998,ARUW1RZ1187B99082E
SOXWEIU12AC46871E6,Storm Of Stress,87.58811999999999,1989,ARK29AD1187FB45C1A
SOXZNHO12A58A77BE4,Sunrise Goodbyes,220.76036000000002,2005,ARYI5981187FB4A0CD
SOZLTVI12A6D4F77B8,Dont Want To,211.82648999999998,0,ARC41BF1187B98ECBB
SOMRMGP12A8AE47D04,Dans Tes Rêves,105.69098000000001,2008,ARF2VXV1187B98E54B
SOHCVIQ12A8C143762,Bust My Ball,153.96526,1995,ARGJ7R91187B9AF64A
SOXBGEG12A81C2004F,Eleventh Of January,356.93669,1998,ARKY0VI1187B9952E1
SOFWHNN12A8C139CDF,Hazy 98,185.15546,0,ARMPD0R11A348F02A0
SOCBRMU12A6D4F64E6,Those Crimson Tears,309.89016000000004,2001,AR9O6V81187FB3E38B
SOFMPJS12AF72ABCA9,Tried And True,274.96443999999997,2003,AR5C4AV1187B9B14DD
SOEBAUR12A8C1320FA,Gestern Nacht,315.6371,1985,ARQJP041187B9B5093
SOKEIEF12A8C13F763,Sturdy,240.01261,2007,ARATZBN1187B98D0DF
SOQCIOD12AB01899DB,The Bells,324.67546,0,ARXJU0S1187FB3BD71
SOPYXPL12A81C22316,The Last Sunshine,242.25914,0,ARZNLRE1187B99B6C3
SOMKVWB12AB018D6C2,Jailbreak,105.97832,1999,AR4ANKV1187FB4E397
SORQEJX12A81C223B5,Mille Problemi,225.09669,0,ARRH8KD1187FB52355
SOYJTIE12AB0188AAE,Somos Quem Podemos Ser,158.92853,1988,AR4228C1187B9AA5B8
SOBSNNU12A8C140F01,Name New Version,252.55138,0,AR07SOR1187FB46179
SOVDSNR12A58920564,Satans Rejects,154.95791,0,ARB2R511187FB3A9A1
SOIYEEN12AB018BB93,Hundred Stab,182.33424,0,AR03IZC1187FB3E058
SOJLING12A8C135C56,Ceddo from the LP Xiff,365.92281,1994,ARTM6SK1187B9B804D
SOFOLXK12A58A7D11B,Seven Figure Swagger Bar9 Remix,279.92771,0,ARPZEAM1187B9A01A3
SOBVFLL12AF72A4EE8,Intuition,251.61097999999998,2009,AR47GV91187B996D90
SOUGAWG12A8C13616B,Wind And Water,308.87138,1996,ARTK5LU1187B9A654C
SOTNZAE12A8C1331F1,Te Ando Buscando,301.19138,2007,ARZ7OD71187B9940A7
SOVAPAL12A8C13B004,Past Shadows,303.25506,2001,ARCD4551187B999F3C
SONSHOY12A8C13E81D,Round and Round  LP Version ,235.78077000000002,0,ARZQ7QA1187B9AD08B
SOHYPRJ12A81C2231A,Learning Lines,209.47546,2007,ARB2FCM1187FB4E3D4
SOADNRV12AB01815BB,Sweet Is the Melody,162.63791,2007,AR5UIX41187FB3F56D
SOMHALH12A6310D852,Never Take Me Alive,255.73832000000002,1987,ARKELT81187B99E2A3
SOBPWCM12A6701FE19,Here We Go Round The Mulberry Bush,161.01832,0,ARM3EW81187B9AD130
SOBCQXN12AB01889DB,Barsanova Brown Album Version,129.12281000000002,0,ARODP5P1187FB40142
SOQIWKX12A58A76BD0,Kronkite,264.07138,0,ARWCABW11F50C4A71C
SONFFRT12AB0188599,The Universe is in the Oven,233.40363,0,ARO3XZQ1187FB39351
SOTRVMK12A58A7A536,Demanufacture,253.1522,1995,AR4549W1187B9AF46F
SOUATIN12AB0189319,Doaao sam da ti kaem da odlazim,216.52853,0,AR44VVY1187FB4C2EC
SOESFUM12A8C13DA45,Los Periodicos De Mañana,269.11302,2001,ARBDDGX1187B99B2C1
SOUBPPN12A67AD85BB,Someday My Luck Will Change,333.37424,1995,ARBU6D71187B9B5319
SOPZIUE12A8C142BD3,Too Much Tequila  Original,132.49261,0,ART2S3S1187FB480D7
SOFWZIV12AB01824EB,Monetary Gain,205.68771,1992,ARZZMWO1187B9AFB36
SONSAIL12AB018972C,Who You Gonna Run 2,293.43302,0,AREASKH1252CCF9BFF
SOITCNM12A8AE461C4,Break Away,235.80688999999998,0,ARCV9101187B9B4944
SOCDUHM12A8C13C363,Viento Déjame ir contigo,211.82648999999998,2001,ARAD2OX1187B9A6438
SOMADLU12AB017F378,That Smell,267.80689,0,ARATHBT12454A429DA
SOIOHVZ12A6D4F70B8,Os Loucos De Lisboa Live,329.35138,0,ARYC6X11187B998F71
SOWPXUM12AB0189685,The Evils Of Placenta Hustling,19.82649,1995,ARAWQ751187FB36C18
SOENIDD12AB01855A8,El Jinete,196.54485,2009,ARTD4CT1187FB451B1
SOLNAGC12A58A7C233,Sorry,282.27873,2005,ARH1PW91187B9A4179
SOWOAZS12A8C14159D,Interplanetary Party,246.72607999999997,0,ARB054P1187B9AD32E
SOMIRHS12A8C13CEB8,Heidi Brühl,219.66322000000002,0,ARWXBCL1187FB59873
SOQQFRN12A6D4F876B,Honky Tonk Girl,147.9571,1996,ARG2HKY1187FB57134
SOKYJYU12AB0186429,You Found Me,240.56117999999998,2008,AR4EQ231187B99368F
SOMHGEK12A8C139903,Hoshigaoka,272.09098,2008,ARXOL5E1187FB3A3BA
SOVSSRX12A6D4F463B,Blue Champagne 2001 Digital Remaster,143.82975,0,AR9PINM1187FB51FDD
SOEHRMU12A58A7F674,Like This Radio Version Feat. Nate Dogg,216.81587000000002,0,ARWVM0Q1187B9A2AFD
SOOIWMK12A6D4F6972,The Beat Of My Heart,138.39628000000002,2000,ARGMXQW1187FB54C34
SOWQAQW12A8C13F78E,Hot Cars,214.7522,1992,ARBUV6L1187B98B8A9
SOLZXNE12A6D4F8B65,Seems Like Fate,295.78404,1987,ARLSTE11187B9B38E4
SODVQIN12A6701DF13,Variation 18,178.18077,1978,ARI9ZID1187FB53179
SOBGBFN12AB018BF85,Aunque Vivas Con El,228.80607999999998,0,AR5UX9Q1187FB3F696
SOGJWZG12A58A7C96A,WaterWorld,147.22567,0,AR2JLLE1187FB3D8EA
SOITOFS12A81C21D00,Camino,303.09832,1989,AR2UQQ51187B9AC816
SOUYAQM12A8C13802C,Doesnt Get Much Better,211.53914,2005,ARJV9031187B9AAFA1
SOUUNWV12A8C13C0D6,Seven Hours Later Album,255.45098,2008,AREC2WV1187FB3C07D
SOGXWMR12A8C137E4F,The Third Of The Storms evoked Damnation,182.77832,0,ARL9Q3C1187FB3CEDB
SODGNCO12AB01876EE,Summer Days feat. Tinka,447.73832000000004,0,ARXJYYV1187FB46D7A
SOCEACR12AB01876CE,Collect The Money  Original,225.25342,0,AR9BWXS11C8A422A95
SOYPMAY12A6D4F84A5,So In Love,396.32934,0,AR553M51187B98BCE7
SOLZYWQ12A6D4F8F1A,Moda Y Meditacion,217.33832,1988,ARM3OAY1187B998E84
SOUGYWK12A8C137488,It Never Was You,275.51302000000004,2005,AR5R1EG1187FB3E94F
SODYNIY12A8C13BA06,Planté Bandera Amended Version,259.47382999999996,2003,AR5Z97E1187FB36169
SOBDUBF12A8C135186,You Must Build A Fire,336.79627999999997,2005,AR2VNLR1187FB45489
SONNBAB12A8C138057,Betrayal,184.08444,0,AR0A9UD1187B9AC521
SOBFMCW12A8C140DA6,Somedays,213.86404,2006,AR9LMA81187FB4C9B0
SOAVEQH12AB01852BC,Santo Amaro,157.36118000000002,0,ARCXPYP1187FB37123
SOYULLV12AB018A012,Hey I Feel Real Good,362.47465,1975,ARRZ1351187FB37A53
SOZOBVZ12A6701DEF4,Hear My Train A Comin Acoustic,185.86077,1994,ARNDL191187FB51583
SOBAVFU12A6D4FC688,My Fathers Dreams,133.95546000000002,1982,ARF4WHY1187FB39F79
SOWQWLW12A6D4F9701,Dancin In Heaven Very Best Of Whitecross Album Version,316.89097999999996,0,ARGKGSB1187B98BCDB
SOWIZGH12A8C1449BE,American Face Dust,203.72853,2009,AR8U3GI1187FB4FDB1
SOILQRB12A6D4F865A,Baby Its You 2002 Digital Remaster,168.59383,0,ARSZGJL1187B9933A6
SOCSQHW12AB0181A51,Evil Dead,167.52281000000002,2001,AR85J8W1187B9AF104
SORYMLR12AF72A0A9F,Touch_ Feel  Lose,255.73832000000002,2001,ARGHBVV1187FB4D57A
SOAWDBP12A8C144CB2,Diamond In The Rough,176.74403999999998,2000,ARDCKVJ1187FB54D1F
SOSBBLB12A8C13619A,I Found U Radio Edit Feat. MaxC,172.48608000000002,0,AR2DGLV1187FB59329
SODOODB12A8C136CC1,God Knows,228.8322,2001,ARMOXAG1187FB54041
SOEYSDX12AB0189601,En Una Lagrima,149.13261,0,AR25UKR1187B9B527A
SOOGOAQ12A8AE48C0F,Dejaria Todo,235.93751,0,ARMWXUE1187B9B9D3D
SOXGXYJ12A6D4F9C76,Where Is The Love,240.40444,0,ARH85T41187FB41809
SOQTLED12A8C139B31,Nie Mów Mi,225.20118,0,AR6JRG91187B98DB83
SONGVCW12AF72A2F7A,Catacomb,36.04853,2000,ARXXCAI1187FB4D555
SOQIJWN12AC4689740,Show Your Colours,212.55791000000002,2010,ARMUV6V11A348F055A
SOVIMGU12A81C20C18,Goodbye LP Version,330.00444,0,AR6A5RI1187FB39625
SOWWKVR12AB0186A13,The Final Thrust,281.05098,1975,AREMIBQ1187FB3C7A1
SOTRGMV12A8C14134E,Bamboo Land,185.65178999999998,0,ARP0C6B1187B99631B
SOPTPCO12AB018E1B8,What Evil Lurks,265.76934,1991,AR4L4WQ1187FB51996
SOMNYBF12A58A7CBCF,Cariño,169.53423999999998,0,ARLYOFN122988EEECE
SOEELUU12AF72A6AF8,Mutations,151.09179,2009,AR2O84Q1187FB5BF74
SOBUPWX12AB0188E71,Fuck You,122.72281000000001,2006,ARGY9EQ1187B996E1A
SOKTTRI12A6310F959,Round Round,250.90567000000001,2000,ARZNA6V1187FB388B6
SOUVMRZ12A8C141B97,Swiftly but Gently,213.96853,1991,ARG9ASU1187B9B3E29
SOSNECD12AB01816E0,The Kindness,259.99627999999996,2009,ARP0C2Q1187B9B1D29
SOEKLNK12A58A7839A,Clothes Of Sand,255.97342000000003,2002,AR7AE0Q1187B9AE30E
SOMPGOD12A8C13F706,Heavyweight,521.01179,2007,ARY7DQ91187B98C85E
SONSCBK12A8C13FDFD,NGuiro Na,323.60444,0,ARKWHP51187B9B1FAC
SOTSSMK12A6D4F50FE,Too Bad,172.59056999999999,1988,AR53T1N1187B9B4138
SOWXIER12AB017D67F,Desert Harvest,242.31137999999999,0,ARR0ROP1187FB3A4A7
SOCFQCA12AB0184F68,Escape To Fiji,463.38567,0,ARI7ATT1187FB52C4F
SODTZIR12A8C13025B,Magico,189.6224,0,ARQ4E5R1187B9B3A3E
SODRVYY12A6D4FB2CE,Its Funny_ I Dont Feel Like A Winner,81.42322,2005,AR73AIO1187B9AD57B
SOBSCHN12AB018305E,Music 4 The People,301.53098,2000,ARGSVEZ1187FB3ED64
SOTTLBR12AB018475A,Satan,209.71057,1999,ARC51DL1187B9A9FED
SOERXWS12A6D4FC2F5,Living on the Outside of Your Skin,186.14812,2005,ARDTIOA1187B99E779
SOVCRVD12AB017F07E,The Bitter Cup,214.38648999999998,2002,ARQDQ231187B9AC20D
SOBZGQA12AF72A1334,Centro comercial,117.39383000000001,2005,ARUWK591187FB5179D
SOTHFLS12A6D4F9AFA,Mussle Rock Is A Horse In Transition,206.05342,1995,ARVFF0Y1187B9AC3CA
SOOZXLX12A8C13B943,Track 7,260.88444,2007,AR9O7EU1187B9B62B6
SOVZOCY12AC468F2F1,Short Fuse,133.92934,1998,AR2CNWZ1187FB3B1CB
SOHOVIP12A6D4F9267,Marigold,220.3424,0,ARQQ5B61187B9B4F61
SOQYHVZ12A6D4F93CF,Ben,174.10567,1998,ARRZUPG11F43A69EF7
SOHTUPP12A6D4F9E57,Put A Back Beat To That Music,220.23791,1975,AR86IIE1187FB40BE5
SOKBGFX12AB0188810,Life Deprived,288.44363,2003,AR2EBRG1187B9B07C8
SONHQGZ12A8C13EBD6,BLAHOVA,192.83546,0,AR8FW031187FB3ED28
SOLOUGF12A8C13D953,Quand Meme,233.01179,2006,ARUCW501187FB5180B
SOSUZKN12AB0182AED,So So So,240.84852999999998,0,AROENEQ11F4C8451B1
SOLNDST12A6D4F8822,Intro Here We Come Explicit,210.1024,1996,AR22HWU1187FB5A9A6
SOUOXQJ12A58A7E777,Immortal_ Invisible,174.52363,1993,AR7ZKHQ1187B98DD73
SOTYLOC12AB01870F1,Vow Me Ibrzu,600.37179,0,AREBLP31187FB4F35F
SOHGLWN12A8C137147,Vomitspit,168.01914,2004,ARD05091187B9B8D3D
SORIPFB12A8C1396D2,Learning To Listen,124.36853,2000,ARE2F2T1187FB42A11
SOVIYJY12AF72A4B00,The Dead Next Door Digitally Remastered 99,233.22077000000002,1983,AR4T2IF1187B9ADBB7
SOAICDR12AB018A913,Black Butterfly,265.56036,1984,ARNX5NS1187B9B9BAD
SOLSWOK12A6D4FD9EA,Nobodys Dirty Business,196.51873,2007,ARV61ZW1187FB3BDCB
SOOBEMW12AB017E003,Hooked,469.18485,0,AR2SHVI1187B9AC55D
SOTLDOJ12AC468855D,Drained Out,176.5873,2010,ARQ4EZO1187FB4AD83
SOPVTMB12AB0189152,The Bravest Kids Acoustic,94.01424,0,ARF84A41187B9A34E7
SOBKFXR12A8C13A68D,Sindrom,330.57914,1999,AR8XRCY1187B9A2BF7
SOSYORF12A8C13F63A,Bootygrind,155.32363,0,ARP9ZS01187B9AA28F
SOYNHZP12A67AE1B8A,Born To Be Blue 1992 Digital Remaster,134.29506,0,ARBFY201187B9BA022
SOMNEWY12A8C1448D2,Bumbling Along,33.20118,2001,ARJ87C21187B99B9D4
SOCJCXG12A8C13D7A6,At the State Fair with a White Trash Sucker Joseph Bishara Remix,276.68852999999996,2002,ARBF2EW1187B99EACF
SOGMOJD12AB0187E2D,Human Hair,118.9873,2009,ARV9KX51187FB4CD00
SOSLHFB12A6D4F9CDF,Spreadin Honey Album Version 2006 Remastered,144.40444,0,ARVKQUH121318C5AD2
SODWBMK12AB017F400,Lorsque Mon Coeur Sera,288.86159,0,ARWJAMZ1187B9B32CA
SOGJJVH12A58A7C518,Together We Shout,169.74322,0,ARE0KZO1187B9AE559
SONOXVK12AB01864C7,So Close So Far,208.50893,2009,ARSRI7J1187B99D315
SOGKYRE12AB0180EFA,The Sound Of Eight Hooves,290.19383,2001,ARGSXDC1187FB3EFC4
SOLNBVD12A6D4F6544,Mies,234.84036,0,AR9P48L1187FB56FD4
SOUYCTP12AB0189F3E,If You Really Want The World To Change,175.62077,0,ARM1OTS1187FB3FF45
SOIOVHJ12A8C134607,Behind Closed Eyes,248.31955,1995,ARTYQWG1187B9B3EFC
SORXGBX12AB0180AA8,Not Today,206.00118,0,ARKJBR01187FB429D7
SOLJONZ12AB0187434,Lo Lamento,175.41179,2003,AR5Z97E1187FB36169
SOEOUPV12AB0187996,Róma,220.96934,2008,ARC4UI41187B9AE40A
SOTXLGG12AB01870EB,Brighten Your Night With My Day,153.28608,0,ARSF0K11187B9AF319
SOKDVHF12AB01839F6,Thousands are Sailing to Amerikay,264.59382999999997,0,AR927SO1187FB5A62B
SOHSJDZ12A8C13D6C8,Blott En Dag Album Version,291.10812000000004,0,ARDHGJX1187FB59C0B
SOFDFRK12AF72A1C20,Humpty Dumpty,470.02077,2008,AREBLDJ12086C147DD
SOOSFFJ12A8AE46BA1,Aint No Right  LP Version ,214.54322000000002,1990,ARQOATR1187B9AE959
SOHZEUX12A6D4F6651,Following The Sun Album Version,347.32363,2003,ARFOVF61187B9892CD
SOFDVML12AC468D87B,Hasta luego_ Luke,186.30485,1997,ARO97WW1187B9B9D7C
SOVEHWL12A8C13B645,Does He Love You,172.66893000000002,1997,AR8R2J61187B9906A3
SORPVAU12A58A76DFF,Sidewalk,136.88118,1997,ARHJFFY1187B98BA76
SOBWQYU12A58A796B2,Electricity,209.6322,1997,ARDRJSP126E2B3BEF8
SOMYIML12A8C140E3F,It Wont Rain Always,202.4224,2003,ARKYI5T1187B99334F
SOOXAIT12A8C142152,The Change,281.75628,2001,ARTV3SB1187B997689
SOHHOLN12A58A7DC71,Ill Remember April,557.2436299999999,2002,AR04S8J1187FB48358
SODXDMR12A8C13658B,LAKANOISSAS HERÄÄN,213.62892999999997,0,AR7R1IH1187B98F3D1
SOVZWVN12A8AE46A39,HOME SWEET HOME,285.67465,1995,ARLMHFV1187B9A3833
SOJIZPM12A58A7B9F1,Boy,180.24444,0,ARS5WZX1187B9B08CE
SOPLBLZ12A6D4F8A35,Been Through The Storm,246.96117999999998,2006,ARBCUNV1187B98A9FB
SOPBLKL12A81C21871,Echo On My Mind Starmix,328.51546,1995,ARYIWF11187FB53F2D
SOSACTG12A8C144B2B,The Anniversary Waltz,240.74403999999998,0,ARFWZZD1187FB561F9
SOWKBEA12AB0180A0A,Amor De Juventud,368.3522,1995,ARDM8331187B9B947E
SOHINHJ12A81C228AE,The Loop,257.04444,1991,AR914BW1187FB45A1B
SONPAKF12AB017AF3F,Sincerely Yours,262.1122,0,ARN5RXP1187B989E68
SOCZDXN12A8C13BB63,Lets Work Together 2005 Digital Remaster,193.74975,0,ARJ1K7W1187FB3C1EB
SOCNXKC12A58A7B088,Alison,203.38893000000002,1994,ARKLKPE1187FB521B3
SOIFDWL12A6D4F8A98,We Have All The Time In The World,221.33506,1996,ARCLFWR1187B9AE7B2
SOWVVZN12AB017D970,Love Sex American Express,394.23955,2009,ARBYB7B11C8A416596
SOHRNGT12A8C132416,Crippled Inside Album Version,246.17751,0,ARILUEI1187B98DB61
SODNNUG12A6D4F72CA,Fedz,341.86404,1997,AR7H9EH1187B990F91
SOBFYIX12A58A7EB08,Fortunes Of Misfortune,221.17832,2002,ARX77NM1187B9B58BF
SOLICRS12AB0186198,Absolute,227.082,2009,AR4EQ231187B99368F
SOKWLZT12AC46870C5,Cut Throat,213.81179,2004,AR8T6Q11187B98FDC4
SOXGCZI12A8C139BCF,Sundown_ Sundown,159.76443999999998,0,ARPYDQA11F4C83E331
SOVGFUV12A8C14422B,Destroy the Icon Bone Cruise Mix,358.66077,2002,ARQXV1A1187FB3D5CC
SOBPRIK12AF72AB1FA,Every Man Has His Chain,129.77587,0,AR6M65W1187FB3611E
SOFDEAN12A6D4F8063,Hell_ High Water and Heartache LP Version,258.11546,0,ARFCH671187FB51492
SOYRGBU12AB01836A0,Hidden Track,329.87383,2001,ARUMLBQ1187FB3EB70
SOKIFBQ12AB017D758,One Two Album,215.77097999999998,0,ARUKOXH1187FB41701
SODAUCM12AF72A4769,You Dont Do It,205.21751,0,AR2R0MS1187B99F6A8
SOKMEHQ12AB018E709,Va Y Avoir Du Sport,181.57668999999999,2000,ARE6H8B1187B99AF92
SOSMKDA12A6D4F6802,Fool Me No More Burn Out Album Version,155.92444,1998,ARVELV91187B99BDB7
SOZVHXF12A8C135D35,Daily Bread,273.29261,2000,ARV1L7J1187B98DD57
SOOEMLL12A8C133FB3,Cómo Te Va Mi Amor,222.45832000000001,0,ARYF4QJ1187FB42B55
SODRPTE12A58A7BE10,I Like The Way,161.85424,1967,ARLDW2Y1187B9B544F
SOVYFJN12AB0187E8A,Hoy no me toca venir,184.08444,0,AR5JWA31187B9A9E9C
SODJNVR12B0B806777,White Girl,157.85751000000002,1996,ARUW1RZ1187B99082E
SOYMUVZ12AB018044B,What You Made Me Ugli,201.29914,2005,ARLGLI61187FB4693E
SORAYFH12A8C13ACF7,Black Rain,150.25587,0,ARCGBMT11F50C4ED5F
SORBWVI12A58A7C3CF,Lightfoot,187.71546,0,ARDCZKA125FEF325B7
SOCTEIJ12A6D4F8BBE,Go,219.27138,1999,AR0VAZ71187FB5AAD6
SOVZQMT12A67ADC841,Standard Kompakt,222.22322000000003,2003,ARJEOGL1187B98E9D4
SOBVWBQ12A6D4F9D3C,Sudel Rudy Van Gelder 24Bit Mastering 2004 Digital Remaster,340.40117999999995,0,AR4OW681187FB3EC84
SOUQKQA12A6D4F951E,Perfume The Story of a Murderer The Perfume,331.20608,0,ARZEHBT124549A4599
SOVAHNW12AB0189540,Midnight Run,334.23627999999997,0,AROGIYL11F4C843A4F
SOTLTJR12A81C2065D,Dont Tread On Me LP Version,308.40117999999995,1992,ARBLAEY1187FB41CFC
SOAIPWV12A8AE4563D,Aristillus,116.21831999999999,0,ARJD43U1187B98EAB9
SOOXGGZ12AF72A0E9B,Da Shit,323.082,0,ARPBTRI1187FB52457
SOGOFTB12A8C1428B5,Call Me_ Call Me GK Full Moon Mix,350.95465,0,ARV2OEU1187B99E077
SOWFYBH12AB01880C3,Under Control,148.76689,2010,ARR7S8F1187FB38C2B
SOIPSZB12A8C13B417,Percy Carey Interview,33.51465,2005,ARN7J8L1187B9AA2BE
SOTELJV12AB0187EEF,I Only Want To Be With You,132.17914,2001,AR0HQE41187B9A28D3
SOOFUMT12A8C133296,We March To The Beat Of Indifferent Drum,158.11873,2006,AR06EB01187FB40150
SONHUAL12A6D4F7419,I Smelt Roses In The Underground,232.93342,2004,ARN0KNM1187FB46C79
SOUFNBN12A6D4F635C,I Need You,232.85506,1981,ART1XOT1187B99A298
SOWTBHE12A8C142D85,Nace,208.50893,0,ARUWYOE122ECCB8B2F
SOEPFHP12AB0182891,I Do Believe In You,224.02567000000002,1980,AR6J5DI1187FB4CF6E
SOKQWLJ12AB0181386,Language Of The Soul,393.82159,0,AR8X9961187B9B5EEC
SOCKFRY12A6BD4FEBB,Lover Man,290.84689,2005,ARVL4NX1187B998181
SOYKDUN12AB01817F2,Can You Dig It,370.85995,0,ARKWK6F11C8A42C3E4
SOPBCDK12A8C135FBC,Starlight,254.32771,2007,ARDATCT1187FB39D36
SOFZELE12AB01831AC,Ascending,67.36934000000001,2001,ARUUG3U1187B9AD155
SOYVDVQ12AB0185FD1,Scratch The Surface Sick Of It All Cover Version,154.27873,0,ARHLT3W1187FB5711F
SOJAOCR12A8C135032,Prince Of Love,227.42158999999998,2007,AR2G0XB1187B9972E4
SOHMQJI12A8AE481FE,In The Distance Lies The Future 2006 Digital Remaster,238.8371,1989,AR94EZ61187B990729
SOTLTSG12A8AE459C4,Regional Girl LP Version,196.15302,1996,ARY1LTC1187B9B1DC4
SOKADJU12A6D4FCFCF,Sierra Maestra,47.3073,2003,ARHKLFI1187B9ADBC2
SOPWUQH12A58A7E5E3,Stratus EP Version,254.4322,2004,ARN8YG41187B99A480
SODNYLK12AB0184688,Asking Around For You,257.61914,2006,ARSHZBZ1187B98A445
SOJCKVU12A58A79AA4,Down the Elements,1012.4273,2000,ARIGNCH1187B98E530
SOPZYHJ12AB018A4D2,Shades Of Phil For Phil Ranelin,305.29261,2010,ARMB9SV1187B99CFF9
SOWMAQO12A8C139C01,Whats Up_ Whats Happening,159.42485,0,AR7C4PB1187B99315C
SOIJOUP12A8C136B7C,Ameno,230.37342,1996,ARJQPNX1187B98D7C1
SOSJVCA12A8C139501,Ubangi Stomp,195.05587,1981,AR7SPB81187B9A068F
SOQBAAI12A6D4F6CAF,Crashing Comets,116.08771000000002,2005,AR2PX951187FB4DEDA
SOSIXDJ12A58A791FD,Daffodil Lament,366.47137999999995,1994,ARCBIPV1187B9AC2D1
SOEXLTD12AB0183A52,Last Day,513.61914,2009,ARDU3V41187B98A53F
SOBHSRU12A8C13B4DE,Prophecy,309.39383,2004,ARXMMFB1187B99A43F
SOKBSBO12A6D4F9C2E,Steeple Chase  The Best We Could Find Album Version,88.18893,0,AREY11W1187FB36FBD
SOPMBOL12AB0183E58,Bandit Boy,209.18812,2009,ARNR4WR1187B990E85
SOWQRMO12A6D4FA1B8,Para Ver Las Estrellas,259.18649,2001,AR1OPC51187B99B860
SOBDVUU12AB0186E6B,Remember Why,353.69751,2007,ARGMO4I1187B9AFF59
SOUKWCG12AB0187F79,Sina,257.61914,0,ARNAZO21187B9B36F8
SORMAXQ12A8C139224,Landmines,307.53914,2007,AR0JBXL1187FB52810
SOWWYSD12A8C13BD9B,To the Lions,220.49913999999998,2006,ARYOPH81187B98AEED
SOYDJGV12A6D4F60CF,The Deejays Are Here,217.28607999999997,0,ARFF33B1187B98F986
SOVTTTC12AB017FCCD,High In The City,182.36036000000001,1979,AR6J5DI1187FB4CF6E
SOFCAEG12AAF3B5AB6,Like Blood Does,453.74649000000005,2009,ARQZLCM12086C16EFC
SOOKJPH12A6D4F6E3F,Cry Of The Lonely,318.58893,0,ARSNV1C1187B98FC55
SOYPPDP12A8C143EAB,King For A Day,392.25424,0,ARKAL321187B9AD4BE
SOJMBEU12A81C21EA1,With You Im Born Again Duet with George Benson Album Version,233.29914,2005,ARX00Z51187B9A5A4A
SOIYFLD12A6D4F6E21,Blue Monk,311.90159,1961,ARD5EU01187FB3D54D
SOZWAMN12AB018234D,Lets Stay Together Together Forever,197.77261000000001,2001,ARX9YIP1187B98A656
SONJLEA12A8C1349F9,Midnight Wind,199.70567,1989,ARFZP3N1187FB369EF
SOCZGNY12A8AE4699A,Kakkupala,77.26975,1987,AR0VJ5P1187FB51E10
SOWJTYT12AB0180C02,Directo Al Corazón,309.21098,0,ARMVJU41187B9B8825
SODKPAZ12A6310E98D,Life And Soul,159.37261,1992,AR5BV3Y1187B9B4786
SOKMXVW12A8C139402,Altered Future,340.06158999999997,2000,ARNHTE41187B99289A
SOESGIR12A8AE4855D,Have U Own Things,179.09506000000002,0,ARO32TC1187FB39461
SOEQHHT12A8C137EAE,Im Goin Home,183.35302,0,ARTMKLX11F50C4D085
SOEOEET12A8C13E289,New Beginnings,584.9073,0,AROE56H1187FB55E6A
SOZCZLG12AB01894F0,No Mind,219.0624,0,AROLXRE1187FB40A8B
SOMVIRK12AB017DB7E,Goodbye,327.57506,2008,ARM1A7Z1187FB3783E
SOTPJHE12A8C14143D,Cold Hearted Woman,234.57914,2006,ART18T21187B98D04F
SOXAJBE12A6D4F80FC,If These Walls Could Speak,243.74812000000003,1996,ARHEJW21187FB3BA6E
SOWJABQ12A8C136880,Ellinor,156.08118000000002,2005,AR6VRG51187B9A5F10
SOFYPVD12A6D4F591A,Look On The Floor Angel City Alt Radio Remix,177.6322,0,ARWILYB1187FB37DFE
SOCQZFP12AB018655F,Fantasia,53.60281,1984,ARJNK3U1187FB47FFB
SOICRCE12A58A7C690,Electric Stories 2007 Remastered LP Version,166.37341999999998,0,ARGMYYN122BCFCB297
SOABSTO12AB0180A29,Duke of Earl,224.88771,1994,ARL53RS1187B9B19AD
SOLCQTH12AC468C57C,Banjoreno,193.56689,0,ARA03M61187B996945
SOKVWYW12A6D4F8E1D,Audrey In The Country,134.03383,2005,AR75JN01187B98FCBF
SOZFMLR12A58A7C2A7,Down The Aisle Live Version,274.83383,0,ARIQTWA1187FB3DDFC
SOPBLUD12AB018C2CF,Ends of the Earth,428.09424,0,ARLOJKG1187FB53AA4
SOTGKCI12AC468AD32,Tokyo Freeze,293.09342000000004,2007,AR2ZLBH1187FB592FE
SOVXVSW12A8C13D4B8,Ai Giochi Addio,205.68771,2008,ARI7ZHH1187FB52070
SOIBLOP12A8C137E85,Cold Shower,157.09995,1991,ARL0WO01187B98F7A8
