artist_id,artist_latitude,artist_location,artist_longitude,artist_name,song_id
ARA04401187B991E6E,54.99241,Londonderry Northern Ireland,7.31923,JOSEF LOCKE  ORCHESTRA,SOXKFTF12A6D4FBF31
ARP6IJB1187B9B14DE,34.053490000000004,Los Angeles U.S.A,118.24531999999999,Flogging Molly,SOESWXV12A8C13B5DB
ARTY28B1187B9B8CA3,39.182179999999995,Germantown MD,77.27004000000001,Clutch,SOARBUG12AB018DEE0
AR1BNKE1187FB4D03C,33.87032,Fullerton CA,117.9291,Agent Orange,SOGTRIO12A6D4F7483
ARJGAUD1187FB505DA,,,,Lange ft. Sarah Howells,SONRTVW12AB017E5D1
AR8QW7Y119B866993A,,,,Oztara,SOTAGIH12AB018152A
AR2FO2M1187B9B9C81,,,,Third Eye Blind,SOKRRXA12AC468D4D9
AR4M8TW1187FB4F34F,34.053490000000004,Cardiff Wales and Los Angeles California,118.24531999999999,Neon Neon,SOYQUPC12A8C137CFC
ARMGO6W1187FB3CEB9,,,,Down To The Bone,SOPEDVV12A81C216C7
ARPPHRC1187B99698C,,,,The Extra Glenns,SOCAIVD12A8C1404A6
ARDLBXS1187B989523,,,,Element 101,SOASWXF12A8C13960B
ARYONFX1187B9B5795,35.705220000000004,Chile,71.34109000000001,Cristian Vogel,SOXUAGM12A8C1399EC
ARVZPW91187FB4D73C,,,,Baby Huey  The Baby Sitters,SOVSLSQ12A6D4F8F77
ARV1ALU1187FB4D77E,33.6671,Orange County CA,117.76505,Eighteen Visions,SOPYZLU12A8C14193C
ARHL4JG1187FB400D6,,,,Fonky Family,SORPTVX12AB0182843
ARCICZN11EB9C810B3,27.9758,Florida,81.54106,Rising Lion,SOKAYCT12AB018ACE9
AR633SY1187B9AC3B9,,,,Weezer,SOHSGTX12A67020685
ARBYA1N1187B98F5A1,,Peoria IL,,Mudvayne,SOGDUKY12A8C1383D5
ARK8SPO1187FB3A1E8,,,,Solitary Experiments,SOAGUPR12AB017FA5C
ARZOVSX12454A3E68F,38.32072,FRUITLAND Maryland,75.61066,Kierra Sheard,SOGEHQW12AF72A46DF
AR8NKGL1187B98F57A,37.77916,California  SF,122.42005,Mud,SOANMQO12AF72A5FEE
AR94SFV1187FB4DA2C,44.51279,GREEN BAY Wisconsin,88.01016,Better Than Ezra,SOUGMLW12A8C14005E
ARLH4CH11C8A4173EC,42.2306,Lanciano Italy,14.39059,Creedence Clearwater Revived,SOSOMQZ12AB0180900
ARDQO721187FB3C6D9,,,,Rodney O  Joe Cooley,SOARVHI12AB018C588
ARLFHAF1187B993553,,,,Da Weasel,SOTUCYK12A8C13D64E
AR5FYMX1187FB46E36,,,,Crash Test Dummies,SORRCFB12A8C13A231
AROI11Q1187FB4C6EA,,Sweden,,Satanic Surfers,SOJWDRR12A8C139652
ARA23XO1187B9AF18F,40.57885,Carteret New Jersey,74.21956,The Smithereens,SOFPNQF12A8C13A8C1
ARIXSZZ1187B98D1F9,,,,112,SOIJETD12A6D4F6D2B
AR861FF1187B99F0D1,,,,Ed Rush  Optical,SONFHRB12A8C13EE75
ARO9YA11187B98F5D8,,,,Mustasch,SOUJCGZ12AC4688886
AR2AHH11187B99D6D0,64.55653000000001,NORWAY,12.66538,Code 64,SOAMCTE12AC3DF6134
AR0DGAV1187FB412FA,42.18419,Massachusetts,71.71818,The Dear Hunter,SOBZBMT12A8C137F86
ARWNARC122BCFCAFEB,,,,Mayer Hawthorne,SOIBHYW12AB0188F49
ARHBYTA1187FB3C812,,,,Luar Na Lubre,SOPJIAU12A8C13DF3A
ARLHLXZ11E2835E51D,,,,1000names,SOQZOZT12AB018DAEC
AR2MIPD1187B9AD547,40.71455,New York NY,74.00712,The Silos,SOHESEE12A6D4FBEA1
ARBUHDB1187FB3E72C,46.87591,Fargo ND,96.78175999999999,Bobby Vee,SOGMGUW12A8C143F44
AR8RQVM1187B9A2645,50.82821,Brighton England,0.13449,Fujiya  Miyagi,SOBXMTC12AB0181E1C
ARY9HY51187B99EC01,32.9831,Sandersville GA,82.8109,Doris Duke,SOAGNEA12AB0181144
ARUSOMY1187FB4D3B4,,Pittsburgh PA,,AntiFlag,SOUJNFK12AB0186B86
AR6F6I21187FB5A3AA,,,,Aesop Rock,SOEDCOB12A8C142CBA
AR4MEZE1187FB49346,,,,Danny Breaks,SOEAPCP12AB0189C2D
AREY11W1187FB36FBD,39.74001,Denver CO,104.99226000000002,STEVE TAYLOR,SOFVDNZ12AB0184B07
ARKODWN1187B9AD3AE,,,,Lars Frederiksen And The Bastards,SOLCPMN12A8C13975A
AR7BMMV1187FB5B2D7,39.150929999999995,Ukiah CA,123.2079,Robben Ford,SOVKUOE12A58A8066E
ARS6HDE1187B99CA29,,,,Joe Lynn Turner,SOHWDHV12A8C134426
AR5UX9Q1187FB3F696,,,,José José,SOJRPXM12AB0186ED0
ARC9HYZ1187FB52BC8,33.46304,Santiago Chile,70.64794,Brain Damage,SOPUNQS12A8C13F689
ARYSHL01187B9AAEC7,,,,Hysterie,SOSVTQX12A8C136D74
AR00Y9I1187B999412,,,,Akercocke,SOMZDPK12AB017DD08
ARCGO5S1187B9B8320,,,,Josh Pyke,SOPUYWK12A81C228F2
ARNG49J1187FB3C893,,,,Manolo Garcia,SOYFLRA12A8AE46365
ARLN9GU1187B9A1E5C,40.71455,New York NY,74.00712,Vonda Shepard,SODEDUK12AC468DFD8
ARNUZNY12086C12D36,,,,Pine Leaf Boys,SOPFHPQ12A6D4FC373
ARTOW751187FB58003,51.50632,London England,0.12714,Add N To X,SOLNLRO12A58A79FDE
ARV6QHT1187FB5537A,,,,Nana Caymmi,SOIKLHC12A6D4FA158
ARD2GXE1187B9A2E26,16.85576,Guyana West Indies,69.46854,Mad Professor,SOUIPHX12A6D4F8AB0
AR3B0LP1187FB5C41E,35.02368,Widener AR,90.6845,Luther Allison,SOCGNYU12A8AE48299
ARLGOKO1187FB36DB0,,,,Os Catalepticos,SOQJYWW12AB0182EF9
ARRSUF71187FB52F33,,,,Rhett Akins,SOUHHWB12A6D4FB3EB
ARJTAX61187FB40B19,,,,Angelique Kidjo,SOGTLSN12A67020739
ARLZ2LD1187B9B17FD,41.18466,Bridgeport CT,73.19906999999999,Emilia,SOWXYMX12AB017F190
ARMGE6S1187B98B13E,,,,Martha Tilston,SOGQYAD12A8C1347CC
ARGWFMR1187B98D0E7,19.596339999999998,ES,40.77105,Cómplices,SOUSQZF12A8C13BBB9
ARXKPD41187FB51915,,,,Lotus,SONXKDW12AB017EC11
ARD2NDU1187B99B615,,Boston MA,,Dropkick Murphys,SOQCXSG12A8C13949F
ARJYO8S1187B9A9209,,,,The Skatalites,SOBIAGZ12A8C145386
ARLIQ281187FB3DC05,51.735690000000005,Chelmsford Essex England,0.47791000000000006,Squarepusher,SOQNYLO12AB017CAAD
ARNDBEM1187B9A2918,64.95014,Henlinna Finland,26.06739,Turisas,SOKTTZL12A67ADC7CD
ARNBYCT1187B9AA090,,Bel Air MD,,xLooking Forwardx,SOHYGLL12A8C142CEB
ARMT23H1187B995083,29.424490000000002,SAN ANTONIO Texas,98.49462,Emilio,SOLCIZY12A6D4F6A61
ARSFKG71187FB3D66F,,Laurel Canyon CA,,Crosby_ Stills  Nash,SOALFUO12AF72A4B98
ARSYOWS1187FB41157,40.71455,New York NY,74.00712,The Rascals,SOAIGUM12A6D4F6FCB
ARG2QEC1187B9B7FDB,51.50632,London England,0.12714,The Clientele,SOOITWD12A8C1396F5
AREM4F21187FB406F2,,,,Peer Günt,SOQUPXS12A6D4F7E84
ARDNW1B1187FB4ABBB,,,,Chéco Feliciano And Joe King,SOZDUEQ12A8C14440E
ARXY0SI1187B9B3064,,,,Kasia Stankiewicz,SOQXUJL12A6D4FA238
AREEAVN1187FB5BC58,,London England,,The Feeling,SOJVSUI12A8C144B82
ARWDEP01187B9B535A,39.75911,Dayton OH,84.19444,Lou Barlow,SONODTL12A8C14105E
ARCXDYN123526A0A71,,,,Pedro Khima,SOJUNKS12A58A7E4AE
ARQ880G1187FB3F80D,51.96301,Münster Germany,7.61781,Neaera,SOPBQVG12A8C146BCE
ARGR4QF1187B99350A,40.65507,Brooklyn NY,73.94888,Most Precious Blood,SOZILBF12A58A7CCF4
AR2ZZK61187FB40C58,,,,Mauro Picotto,SOGJYPB12A8C13679D
AR8S3OI1187B9B92E4,,,,Shy FX  T Power,SOKJKUH12A8AE46FAA
ART6HSN1187FB4ACF3,54.314069999999994,UK,2.23001,Peter Green,SOBCWNW12A58A7CDA1
AR051VM1187B9B7F27,52.478590000000004,Birmingham England,1.9086,Chicken Shack,SOYAGAF12A8C13E21A
ARIGPNM1187B98C744,,Harlem NY,,Kelis,SOEKUCQ12A81C21239
ARXW9JG1187FB4DB19,,,,Lesbians On Ecstasy,SOSORIP12A8AE47E76
AR0BGM11187B9B09BA,,Cambridge England,,Olivia NewtonJohn,SOCDFDM12AF72A1D9F
ARBU0111187FB39893,,,,KJ Sawka,SOWBUTZ12AB01874C3
ARUITN01187FB44935,,,,Alphawezen,SOWQQBR12AB018D930
ARK6MFB1187B9A4C11,,,,Thomas Newman,SOQIXCA12AB017DAC2
ARJZZXN1187FB4D526,,,,Rio En Medio,SOWKBRB12A8C140063
ARPONRM1187B99B272,32.95456,Rosario Argentina,60.656490000000005,Gato Barbieri,SOPOOMV12AF72AC204
AR35P5U1187B9ADF0A,,,,James LaBrie,SOBRJZB12A8C143674
AR6AKW41187FB5B046,,,,Sonic Division,SOOULII12AB0182A1B
ARRYBYF1187FB3929E,50.72744,Boulogne Sur Seine France,1.61551,Laurent Garnier,SOKRNQN12AC468F923
ARW91B61187B989DFD,,,,Lewis Taylor,SOUQHKY12A8C144511
ARWEIPG1187FB57749,46.71067,France,1.71819,Claudine Longet,SOAWXDL12A58A78816
ARINUM91187B9A8CDE,40.85715,New York NY,73.85678,Todd Barry,SOCJQJN12A6D4F59F0
AR2HNUS1187B9ACB82,,Memphis TN,,Alex Chilton,SOKNKGG12AB0182B51
ARZNE7C1187B9A5BA8,34.053490000000004,Los Angeles CA,118.24531999999999,The Solsonics,SOKXTIL12A6D4F7C5B
ARPN2BY1187B999693,,,,Mind.In.A.Box,SONQIWC12AB018CD13
ARXU1871187B989BB0,31.1689,Texas,100.07715,Bride,SORMQGY12A8C135E63
ARI25MJ1187FB3E1B0,,Wimbledon London England,,Jamie T,SOYDOBR12AB01834F6
ARVONZ01187FB42AEF,,,,Mickey Katz,SOXOFYU12AB017BCE9
AREJ5K11187B993F5F,,,,R. Carlos Nakai,SOEYVKP12AB017B847
ART1R9I1187B9B3324,,,,Margaret Becker,SOCRJDM12A8C139311
ARJRQL51187FB541AB,,,,Juan Carlos Baglietto,SOWIXZS12A58A7AB35
AR9KRXX1187FB39816,40.65507,Brooklyn NY,73.94888,Parts  Labor,SOJOAOJ12A8C137FF6
AR6ITTI1187FB5BC63,52.883559999999996,England,1.97406,Saxon,SOWTOIS12AB0182ABB
AR6X2A81187B9B071F,,,,Axel Rudi Pell,SOBZMVV12AB017F74C
ARLHEM01187B9AFF5B,,,,Conjunto Clasico,SOXCVHC12AAFF429D7
ARWTFGY1187B992CBA,40.01574,Boulder CO,105.27923999999999,The String Cheese Incident,SOVRTBW12AC4689E7A
ARFUFSJ1187B9A1AE4,,,,Mike Ladd_ Vijay Iyer,SOKUOOH12A6D4FA8F8
ARGI23E1187B9B0F91,34.1717,Southern California,117.73906000000001,Death By Stereo,SOPHQDY12A8C13A876
ARA7EEC1187FB4C392,49.01037,Karlsruhe Germany,8.4092,Snowgoons,SOIBTMP12AF729FC8F
ARPKATM1187B9B76E6,41.307109999999994,New Haven CT,72.92496,Hatebreed int License,SOYWICF12A8C13BDD7
ARCXKY91187B9ACA99,,Nanaimo Canada,,Diana Krall,SOERVZK12A3F1EB833
AR6A5RI1187FB39625,39.10644,Cincinnati OH,84.50469,Over The Rhine,SOMZOXK12A58A7E5BB
ARJGAUD1187FB505DA,,,,Lan Ge,SOPFBQZ12A8C13B030
ARS0NXN1187B98B915,,,,Decima Victima,SORYTWA12AB018AE78
AR4KBWX1187FB5A718,,Glasgow Scotland,,H2O,SOWEYEQ12A58A81D23
ARDKCIG1187B9B9932,,,,Celtas Cortos,SOUWNIQ12A67ADE5B6
AR31LL21187FB4D84E,,UK,,Babyshambles,SOUBAJA12A8AE44E3B
AR1LQNB1187B9A6AE5,,,,La Portuaria,SOUZSKM12A6D4FBFD2
AR72QR11187FB52486,41.38572,Barcelona Spain,2.17005,Tokyo Sex Destruction,SOCYRBD12AB017E7B7
ARR6VQ01187B990E9B,,,,Kotiteollisuus,SOLPHXJ12AB01833B4
AR8VWZB1187B98D944,40.737159999999996,Hoboken NJ,74.03097,The Feelies,SONHKIJ12AB0182778
AR3I6YW1187B990DAA,,New Brunswick NJ,,Thursday,SODQNUJ12AB017C7C3
ARUNHUJ1187FB4C13E,,London,,The Black Ghosts,SOCFCMM12A58A7C92C
ARMFTPF1187FB3AA43,,,,Too hort,SOMYEKL12AB017E83D
ARY5UO61187FB5271F,45.8089,Monfalcone ITALY,13.525039999999999,Elisa,SORTFPF12A81C2171A
ARQ26XP1187FB5A83E,,Barcelona SPAIN,,The Unfinished Sympathy,SOJXIVM12AB017C849
ARQGGLO1187FB47236,,,,Tingsek,SOXHWPZ12A8C141B42
ARKWI7M1187B9B7713,,Houston TX,,Destinys Child,SOJEKRF12A8C133CC3
ARO4NIA1187B9B8289,38.43773,Santa Rosa CA,122.71242,Julie London,SOHRKIG12A8C1415C7
ARY8LF11187FB5A94D,53.41961,Ireland,8.24055,Bell X1,SOIFQHY12A6D4F607D
ARXIU8I1187FB3764A,,,,RONNIE RONALDE,SOMICIN12A6D4F82C8
ARXF40D1187B9A3FB3,,,,Tiziano Ferro,SOKKBKM12AF729F976
ARSGS561187B989C64,,New York NY,,The Brought Low,SONUJAY12A58A7DEFD
ARW4QRP1187FB4D4CF,40.71455,NY  New York City,74.00712,The Ark,SOYQOWF12AF72AB280
ARU8QMU1187FB5B3F9,56.65286,Scotland,3.9966699999999995,Arab Strap,SOWSIBY12A6D4F6B0A
ARN41641187FB37516,,,,The Rembrandts,SOVOJIQ12AB01892BB
ARWM8IL1187B98DD7C,25.72898,Miami FL,80.23742,Glasseater,SOVXPPU12A8C139D64
ARSTKIT1187B9A37A8,,London England,,Richard Thompson,SOINIWW12A8C141DA9
ARPQ4Z01187FB3A736,29.424490000000002,San Antonio TX,98.49462,Butthole Surfers,SOAGXBV12A6D4F70BD
ARXOTQH1187FB57084,,Fairfax California,,Chris Brown,SOUXGBA12A8C14002E
AR2R67I1187FB4FF3E,,New Orleans Louisiana,,Birdman,SOWXZPZ12AB0184055
ARAOAKL1187FB4F2FD,51.48126,Cardiff Wales,3.18067,Dave Edmunds,SOANWLL12A58A7E331
ARDUP8K1187FB53253,49.26044,Vancouver British Columbia Cana,123.11403,Swollen Members,SODRXIM12A6D4FC067
ARQXR6R1187FB46FD6,,Minneapolis MN,,Soul Asylum,SOGLABR12A6D4F9585
ARSTCPS1269FCD9080,,,,Santa And His Little Helpers,SOXDHCK12AC468DAC1
ARPN0Y61187B9ABAA0,53.4796,Manchester England,2.2488099999999998,The Smiths,SOVXTSF12A6D4FAB58
AR3XDC61187B994315,,,,Honeyrider,SOSFQRS12AC3DF847D
ARRHVVL1187B991E41,,Vallejo CA,,Johnny Otis,SOLCIRZ12AB0182DA4
ARW64KS1187FB3C94D,,AU,,Doves,SOINZYQ12A6310DFE2
ARV3WEO1187B99B517,,,,Ricky Skaggs  Tony Rice,SOEWJIY12AB017CEE7
ARY2HG61187B99886C,41.88415,Chicago IL,87.63241,Marla Glen,SOPSFEB12AB0189EEB
ARL2PM81187FB3B713,,,,Dolly Rockers,SOFMVXX12AB0188F26
ARUAG4R1187FB53500,,ROMA,,Joe Cocker,SOPGQJD12A8C13BC4F
AR98J891187B99C3B6,43.648559999999996,Toronto Ontario Canada,79.38533000000001,Great Lake Swimmers,SODOXJE12AB0182DAF
ARZKBQ01187B98E3A5,,,,Inkubus Sukkubus,SOKUTQS12AB017B2E1
ARLKCMN1187FB599FB,36.16778,Nashville,86.77835999999999,Big  Rich,SOHQXTN12A58A7815D
ARA04401187B991E6E,54.99241,Londonderry Northern Ireland,7.31923,Josef Locke,SOZLXUG12A58A7A2E1
AR7RMFT1187B9B1A68,,,,Ignorance,SOGGBJZ12AB0189ADF
ARTQZKW11EB9C80B4C,53.89128,CANADA  Québec,68.43114,Neema,SOFHDYS12AB0184708
ARZSKZU1187FB4CE1E,,Atlanta GA,,TLC,SOEJDFP12A8BEEEEA1
AR040RJ1187FB4D2AB,,,,Azure Ray,SOQBIAT12A8C13E02C
ARDIHUE1187FB5783D,50.82821,Brighton England,0.13449,Electrelane,SOVXUFV12AF729DB98
ART59BB1187FB3866E,34.19363,Florence SC,79.76906,Through the Eyes of the Dead,SOSUDUZ12AB017D1A1
AR2CNWZ1187FB3B1CB,33.86404,Hermosa Beach CA,118.39535,98 Mute,SOTVJZA12A8AE47061
ARMDKIJ1187FB3BB7F,,,,Judy Garland,SODYVLB12A8C13B6DB
ARL26PR1187FB576E5,,Glasgow Scotland,,Camera Obscura,SOUFWFG12AC9072C7E
AR62EDZ1187B9AC433,,,,The Ray Hamilton Orchestra,SOIGBFW12AB0187ECD
ARDDEIW122ECCBE237,40.71455,NY  New York City,74.00712,Dizzy Reece,SOFIZJA12A6D4F6265
ARP8L1D1187B9A17EC,,,,TTC,SOAHCUU12A6D4F93B2
AROOMY61187B9A743C,,London England,,Loose Ends,SOEGESC12A67ADE960
AREENKN1187B98F35D,40.71455,New York NY,74.00712,The Plasmatics,SOKHOUY12A8C1358E0
AR71MIY1187B9BA0C3,,,,Pantera,SOEVEME12A58A7DA69
ARDRSTJ1187B98C71B,40.143229999999996,New Jersey,74.72671,Bigwig,SOTVIWV12A8C13CB34
ARNXNH81187FB52EB5,,Houston TX,,Baby Bash  Grimm,SOBIZOU12AF729E8CA
ARUYIJ01187FB51CF6,45.511790000000005,Portland OR,122.67563,The Kingsmen,SOFKVNS12AB017CF48
ARHER3U1187B9B4963,,,,TC Matic,SOIXPAY12A6D4FA533
ARU39OL1187FB3825F,,,,Raging Slab,SOTTRFI12AB01817B0
AR1PC9R1187B9ACC9A,,,,Yann Tiersen  Jane Birkin,SOHAFUB12A58A7A30F
ARW19E01187B9AEB8D,37.5407,Richmond VA,77.43365,Brand New Disaster,SORWNSF12A6D4FCCA7
ARXDGBW1187B9B9372,,Wasilla AK,,Portugal. The Man,SOKUYYD12AB018C5E3
AR8K3HD1187B9B9CA9,,,,Goldfrapp,SOCOWCL12A8C1415F7
ARC1E3F1187B9B9902,,,,El Poder del Norte,SODYZLC12A6D4F7BD3
AR4MMMF1187B99AB91,,,,Grant McLennan,SOVWMUR12A58A7AB4E
AR7BMMV1187FB5B2D7,39.150929999999995,Ukiah CA,123.2079,Robben Ford,SOBEZJB12A6D4FBA4A
ARBLNKT1187B9AC97C,51.16418,GERMANY,10.45415,The Amber Light,SODKKBR12AB0180D26
ARU75JD1187FB38B79,,Takoma Park MD,,John Fahey,SOMYVHM12A8C145901
ARP137W1187FB3CDBD,,,,The Four Of Us,SOHRIYY12A6D4F7B18
ARJOTIP1187B99D2F0,,,,Trance Dance,SOAONUL12AB01892F5
ARNTQF31187B9A02FF,,,,Tony Matterhorn,SOJEJNX12A8AE49441
AR4LIFI1187FB5688C,35.785509999999995,Great Britain  UK,78.64267,Amber,SOWYDBN12AB0185446
ARO4ZPQ1187FB5083E,31.1689,Texas,100.07715,Denim,SOAAVXG12A6D4F7777
ARXRNDO1187FB42BE5,53.4796,Manchester England,2.2488099999999998,The Hollies,SODGTTP12AB0182F86
ARPDSJT11E2835E920,,,,Mani Spinx,SOQFKJB12AB017F64D
AR4276G1187FB4CD6C,39.95227,Philadelphia PA,75.16237,Joan Jett  The Blackhearts,SOZNNVY12A8C130365
AR061J011A348F060F,23.62574,MX,101.95625,Ximena Sarinana,SOCLFNX12A8C144A03
ARVXZGS11F4C83B699,,,,Mountain Goats,SOMRRIG12AC3DF57D3
ARRN0KG1187FB424F8,,,,Banaroo,SOMUSOR12A6D4FC2AC
ARQUFQK11F4C83C0D8,,,,4 Skins,SOTWISY12A8C1431B6
AR27AS51187B998745,,,,Boo And Gotti,SOFEPAY12A6D4F6CDB
ARF6ZTO1187FB3684F,,LONG BEACH California,,Story Of The Year,SOJYPGP12AC960DE2A
ARU1LDO1187B9B19D2,,,,KATAKLYSM,SOWISVY12A8C13C59C
ARVVHDT1187FB5C668,,Magdeburg Germany,,Tokio Hotel,SOBVEAF12A58A79B3D
AR4GJ3V1187FB4245B,39.75911,Dayton OH,84.19444,Zapp,SOXBRRT12A6D4FADBE
ARA36TP1187B99AEB5,,,,Jan  Dean,SOUZEFG12AB0183A39
ARH33CP1187FB3836B,,,,Paul Kalkbrenner,SOONMJC12A8AE46A69
ART18T21187B98D04F,,Stillwater OK,,Cross Canadian Ragweed,SOQFDBB12A8C1392D5
AR7C9271187FB39BF8,,Wellsville KS,,Chely Wright,SOPTRXB12A670207FA
ARUUP451187B9AF56E,,London England,,Wire,SOGAAFF12AB018166C
AR7YD6B1187B99210E,,,,Ekhymosis,SOWHZXF12A67AD9127
ARFVGLZ11E2835EF95,,,,Peter Manjarrés  Franco Argüelles,SOKNIUN12A8C1403C9
ARHC5TQ1187FB5C808,,,,Freaky Age,SOEPPSS12A8C13408E
ARBQ12H1187B9A9223,,,,Hablando en Plata,SOJXSZM12AC468CAF3
ARBUBTM122E6447DC4,,,,JLS,SOBXNRE12AB017C72A
ARUNAM11187B98B490,,Toronto ON,,Broken Social Scene Presents Brendan Canning,SOOTUVC12A8AE46DC9
ARQWDRL1187B998CD2,51.96301,Munster West Germany,7.61781,Tanita Tikaram,SOUSWGT12A6701F487
ARSZ7L31187FB4E610,39.74001,Denver CO,104.99226000000002,Devotchka,SONKMRP12A8C13B143
ARC5EHQ1187FB4834F,40.60257,Allentown PA,75.4702,Keith Jarrett,SOGJQWG12A81C20AE7
AR12F2S1187FB56EEF,,Boston MA,,Aerosmith,SOIWOPZ12A8C135EBA
ARC8VSG1187B9A1F90,,,,Kid Down,SONKDTV12A8C13655D
AROPXGU1187B98987F,40.190329999999996,Toledo OH,82.66946999999999,Sanctus Real,SOJWLVW12A67ADE81C
ARVAPVX1187FB48225,64.95014,Finland,26.06739,Lackluster,SOBGVED12AB01814F5
ARU88KP1187FB3E72D,51.91892,Poland,19.1343,Voo Voo,SORPRMA12A58A780FF
AR1YET41187B9AE2CB,,,,Fragma,SOSBEAB12A6D4FACF3
AR82DJK1187B991107,34.053490000000004,Los Angeles CA,118.24531999999999,The Pharcyde,SOMKTMJ12AB0189ACF
ARDVMQV1187B9B094C,,,,Enur,SOYPDRK12A8C14339A
ARQ3EJL1187B98BF06,,Detroit MI,,Carl Craig  Moritz Oswald,SOMKTYK12AB017D65A
ARRFMEQ1187B989C52,42.503820000000005,ITALY,12.57347,Accomplice,SONZTUY12A8C13771C
ARDBU8W1187FB43817,,,,Brian Culbertson,SOJQVFD12A58A7D501
ARUQEHL1187B9A8EDE,,,,Eddie Santiago,SOXXXYB12AF72A5E6C
ARGU86K1187B99F0C5,,,,Steeleye Span,SONBJGL12A58A7EE41
ARUGU0E1187B9B30F6,34.053490000000004,Los Angeles California United States,118.24531999999999,The Doors,SOJAWYZ12A67ADE3EC
ARO15A21187B9B6388,56.07043,Dunfermline Scotland,3.44291,Skids,SOIJBXY12A6D4FAB0A
ARPZRFT12086C12690,,,,Rick Snel,SOISIPQ12AB018C2AE
AR8RXRI1187FB4104B,39.95227,Philadelphia Pennsylvania U.S.,75.16237,The Roots,SOITORD12A6D4F79D3
AR0TGZI1187B992539,,,,Seven Witches,SOXEVDS12A8C13A7A3
AR4W5RM1187FB41404,,,,SAMULI PUTRO,SONVVSO12AB0184A94
ARDEBMB1187B9B7CBA,51.50632,London England,0.12714,Ultravox,SOLHAQN12A81C21C19
AR748W61187B9B6AB8,,,,Callenish Circle,SOMDYPI12A8C143734
ARMM6VP1187B99CBBD,14.49945,Senegal,14.44555,Positive Black Soul,SODXYFV12A6701E4DE
AR30R5E1187B9AD78A,40.731970000000004,Newark NJ,74.17418,Whitney Houston feat. Missy Misdemeanor Elliott,SOYNUSG12AF72AB21A
ARW23ZV1187FB558A3,,Mexico City Mexico,,Paulina Rubio,SOOZDCC12A6D4FA89F
ARQTOXI1187FB35FBB,,,,Animal Kingdom,SONUVKJ12AC4689814
ARJW7KB1187FB47C36,43.21183,Carcassonne France,2.3584,Olivia Ruiz,SORMLXW12A58A76039
ARYH5W21187B9924C7,34.053490000000004,Los Angeles CA,118.24531999999999,The Hollywood Flames,SOBYTDB12AB01847E9
AR4NL4T1187B9B4779,,,,Alastis,SOOAJXA12A6D2227F0
ARGE94Y1187FB37B9D,,Pennsylvania,,CKY,SOZJPHO12A58A77991
ARJOKMF11F50C51685,,,,Marciano Cantero,SOPDZWK12AB0188200
ARGCTGY1187FB394AA,,,,Eddy Herrera,SOYTRMH12A6D4F9DFF
ARIRE5Q1187FB4DC13,34.10261,Rancho Cucamonga CA,117.57383999999999,Rufio,SOSVXGQ12A8C13D0D2
ARY2Z6Y1187B9BA126,,New York City,,Scissor Sisters,SOAEGIH12A6D4F8B51
ARFNIZS1187B996EFE,19.4319,Mexico D.F.,99.13285,Edgar Oceransky,SOWYEET12AC4687F3D
ARJJKAA1187B9ADAF1,,,,Rolfe Kent,SOXIWIH12AB018000D
ARILUEI1187B98DB61,,Athens GA,,Widespread Panic,SORFAAE12AB0181019
ARIOZCU1187FB3A3DC,,Hamlet NC,,JOHN COLTRANE,SOGUPLQ12A6D4F766A
AR59L911187FB3DC79,,,,Prong,SOARMIW12AF72A51F7
ARI6QQE1187FB3E79A,51.7562,Oxford England,1.25949,The Young Knives,SOYTDBZ12A6D4FA26B
AR4VT3E1187FB570BB,,Nebraska,,Cher,SOQUXJV12A67021253
AR6J5DI1187FB4CF6E,,California  LA,,America,SOUGSKL12A8C13F7BB
ARBYYT61187FB37B64,,,,Gotan Project,SOLWSYC12A6D4F784B
ARISNG51187FB4CE02,41.88415,Chicago IL,87.63241,Kurt Elling,SOYHNYZ12A81C204F0
AR58SJE1187B9A8E4C,31.553790000000003,Monticello MS,90.10785,J.B. Lenoir,SOTNYEO12A6D4F98C3
ARLTXA21187FB471F2,,,,Fourplay,SOFOMMG12AB018C410
AROXZL91187FB40560,,,,Klezmer Conservatory Band,SOVPYJY12A58A7F2A0
AR0B1CH1187FB3A824,34.56398,Benton Arkansas,92.58685,Charlie Rich,SODHPGT12A6D4F781D
ARYUL1S1187FB4CDDD,,,,Five Pointe O,SOKIGYH12A8AE483C2
ARKCYJV1187FB392E9,,San Francisco CA,,Set Your Goals,SOVSKKV12AB018AB65
AR56BJD1187B99D497,,,,Thaïde  DJ Hum,SOQPGAC12A8C13C447
AR87TK21187FB47067,41.0981,Youngstown OH,80.65079,Gil Manteras Party Dream,SOCKSFI12A58A7A41E
AR6T64S1187FB5673A,,San Francisco CA,,EPROM featuring Boreta,SOUQTPO12AB01867DE
ARHF1NB1187B99FECE,,,,The Gants,SOHFMUK12A58A7C88E
ARPKK761187FB4D53C,40.10216,Anderson IN,85.67869,The Ataris,SOCXOGU12A8C1327B3
ARAS3371187FB4CFB0,51.50632,London England,0.12714,All Saints,SOZEVXT12A6D4F8477
ARIEIPK1187B9ADF26,,Bologna Italy,,Cesare Cremonini,SOUYZNO12A6D4F9BB7
ARRR2C5119B86683E8,,,,The Last Shadow Puppets,SOQUBGV12A81C206FC
AR86PKD1187FB38EC7,,,,Kailash Kher  Kailasa,SOALSHI12AB0186E92
